query_id,logical_product_id,query_text,query_type,product_name,raw_response,relevance,justification,parse_status
26,P0096,Champagne powder highlighter with a blinding glow for evening makeup,multiple_requirements,Berry Pop Cheek Trio,"{""relevance"": 3, ""justification"": ""The product includes a champagne shade highlighter with a glowing, high-shine finish as requested. It explicitly offers a 'gel-to-powder' formula that provides 'ultra-high-shine radiance,' matching the query's demand for a blinding glow in evening makeup.""}",3,"The product includes a champagne shade highlighter with a glowing, high-shine finish as requested. It explicitly offers a 'gel-to-powder' formula that provides 'ultra-high-shine radiance,' matching the query's demand for a blinding glow in evening makeup.",ok
16,P1206,Products for olive skin tone,broad_or_underspecified,True Match Super Blendable Blush,"{""relevance"": 3, ""justification"": ""The product explicitly offers shades that match olive skin tones and undertones, with 'true-to-you' shades in warm, neutral, and cool tones. No query-relevant contradiction exists.""}",3,"The product explicitly offers shades that match olive skin tones and undertones, with 'true-to-you' shades in warm, neutral, and cool tones. No query-relevant contradiction exists.",ok
31,P0945,Makeup remover that does not sting or irritate my eyes,problem_or_negative_constraint,Remove Like A Boss Waterproof Eye Make-Up Remover,"{""relevance"": 1, ""justification"": ""The product is gentle and contains chamomilla flower water, supporting eye safety. However, cons explicitly state it 'causes irritation/burning,' directly contradicting the query's requirement of not stinging or irritating eyes.""}",1,"The product is gentle and contains chamomilla flower water, supporting eye safety. However, cons explicitly state it 'causes irritation/burning,' directly contradicting the query's requirement of not stinging or irritating eyes.",ok
48,P0297,Something for oily skin,broad_or_underspecified,De-Slick Oil Control Setting Spray,"{""relevance"": 3, ""justification"": ""The product is explicitly formulated for oily skin and provides oil control and matte finish. No query-relevant contradiction exists; cons about breakouts are not directly tied to oily skin function.""}",3,The product is explicitly formulated for oily skin and provides oil control and matte finish. No query-relevant contradiction exists; cons about breakouts are not directly tied to oily skin function.,ok
13,P1159,Full-coverage foundation,single_property,Travel-Size Face Tape Full Coverage Foundation,"{""relevance"": 3, ""justification"": ""The product is a full-coverage foundation with a matte finish, hydrating properties, and long-lasting wear. It explicitly covers imperfections, pores, and discoloration, and is transfer-proof, waterproof, and sweatproof. No query-relevant contradiction exists.""}",3,"The product is a full-coverage foundation with a matte finish, hydrating properties, and long-lasting wear. It explicitly covers imperfections, pores, and discoloration, and is transfer-proof, waterproof, and sweatproof. No query-relevant contradiction exists.",ok
28,P1255,Something that brightens,broad_or_underspecified,Well-Rested Eye Brightener Broad Spectrum SPF 20,"{""relevance"": 3, ""justification"": ""The product explicitly states it 'instantly brightens the look of dark circles' and has a luminous finish, directly supporting the query. No query-relevant contradiction exists in the evidence.""}",3,"The product explicitly states it 'instantly brightens the look of dark circles' and has a luminous finish, directly supporting the query. No query-relevant contradiction exists in the evidence.",ok
46,P1154,Moisturizing BB cream with sheer coverage and SPF 30,multiple_requirements,Travel Size BB Blur Tinted Moisturizer Broad Spectrum SPF 30 Sunscreen,"{""relevance"": 1, ""justification"": ""The product has SPF 30 and moisturizing properties, but claims 'medium coverage' and 'blurred soft-matte finish' contradict the query's 'sheer coverage'. Cons note 'cakey finish' and 'drying' also contradict the desired finish and moisturizing balance.""}",1,"The product has SPF 30 and moisturizing properties, but claims 'medium coverage' and 'blurred soft-matte finish' contradict the query's 'sheer coverage'. Cons note 'cakey finish' and 'drying' also contradict the desired finish and moisturizing balance.",ok
30,P0934,Gentle cleansing balm suitable for sensitive skin,multiple_requirements,Real Clean Face Erase Makeup Removing Balm,"{""relevance"": 3, ""justification"": ""The product is a cleansing balm suitable for sensitive skin, explicitly stated as safe for all skin types and dermatologist/ophthalmologist tested. It removes makeup and replenishes skin, with hydrating, non-irritating ingredients. No query-relevant contradiction exists.""}",3,"The product is a cleansing balm suitable for sensitive skin, explicitly stated as safe for all skin types and dermatologist/ophthalmologist tested. It removes makeup and replenishes skin, with hydrating, non-irritating ingredients. No query-relevant contradiction exists.",ok
23,P1125,Cream bronzer that does not look muddy on fair skin,problem_or_negative_constraint,TANtalizer Buildable Bronzing Powder,"{""relevance"": 0, ""justification"": ""The product is a powder, not a cream, directly contradicting the query's requirement. Additionally, cons mention shade mismatch, which undermines the 'does not look muddy' claim on fair skin.""}",0,"The product is a powder, not a cream, directly contradicting the query's requirement. Additionally, cons mention shade mismatch, which undermines the 'does not look muddy' claim on fair skin.",ok
6,P1221,Long-lasting bright pink cream blush,multiple_requirements,Unlimited Blush,"{""relevance"": 1, ""justification"": ""The product is a powder blush, not a cream, contradicting the query's specified cream texture. While long-lasting and bright pink, the finish is described as too shiny, conflicting with the expected creamy, natural look.""}",1,"The product is a powder blush, not a cream, contradicting the query's specified cream texture. While long-lasting and bright pink, the finish is described as too shiny, conflicting with the expected creamy, natural look.",ok
35,P0785,Contouring product that does not become patchy or fade quickly,problem_or_negative_constraint,Petite PRO Contour Palette,"{""relevance"": 1, ""justification"": ""The product is a contouring palette, and its formula blends easily with strong pigmentation, supporting the core need. However, cons explicitly state 'patchy/streaky finish' and 'poor longevity', directly contradicting the query's requirement to avoid patchiness and fade quickly.""}",1,"The product is a contouring palette, and its formula blends easily with strong pigmentation, supporting the core need. However, cons explicitly state 'patchy/streaky finish' and 'poor longevity', directly contradicting the query's requirement to avoid patchiness and fade quickly.",ok
